date,year,month,day,site,survey,orientation,depth,observer,transect,common_name,sizeclass,count,fish_spp,common_family,latin_family,foodweb,a,b,biomass,density
16-May-23,2023,May,16,12_Mile_North,4,North,105,ADC,5,black_durgon,30,4,Melichthys_niger,triggerfish,Balistidae,Planktivore,0.0257,2.94,2263.234754,0.066666667
16-May-23,2023,May,16,12_Mile_North,4,North,105,ADC,5,ocean_triggerfish,30,4,Canthidermis_sufflamen,triggerfish,Balistidae,Planktivore,0.0427,2.84,2676.160953,0.066666667
16-May-23,2023,May,16,12_Mile_North,4,North,105,ADC,5,ocean_triggerfish,40,3,Canthidermis_sufflamen,triggerfish,Balistidae,Planktivore,0.0427,2.84,4543.593872,0.05
16-May-23,2023,May,16,12_Mile_North,4,North,105,ADC,5,squirrelfish,20,4,Holocentrus_adscensionis,squirrelfish,Holocentridae,Invertivore,0.0229,2.86,481.7716733,0.066666667
16-May-23,2023,May,16,12_Mile_North,4,North,105,ADC,5,squirrelfish,30,1,Holocentrus_adscensionis,squirrelfish,Holocentridae,Invertivore,0.0229,2.86,384.0628239,0.016666667
16-May-23,2023,May,16,12_Mile_North,4,North,105,ADC,5,rock_beauty,20,1,Holocanthus_tricolor,angelfish,Pomacanthidae,Invertivore,0.0331,2.95,227.9641114,0.016666667
16-May-23,2023,May,16,12_Mile_North,4,North,105,ADC,5,yellowhead_wrasse,5,2,Halochoeres_garnoti,wrasse,Labridae,Invertivore,0.01,3.14,3.131812905,0.033333333
16-May-23,2023,May,16,12_Mile_North,4,North,105,ADC,5,yellowhead_wrasse,10,2,Halochoeres_garnoti,wrasse,Labridae,Invertivore,0.01,3.14,27.60768529,0.033333333
16-May-23,2023,May,16,12_Mile_North,4,North,105,ADC,5,redband_parrotfish_initial,5,1,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,1.861835794,0.016666667
16-May-23,2023,May,16,12_Mile_North,4,North,105,ADC,5,redband_parrotfish_initial,10,3,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,49.58006782,0.05
16-May-23,2023,May,16,12_Mile_North,4,North,105,ADC,5,sargassum_triggerfish,10,2,Xanthichthys_ringens,triggerfish,Balistidae,Invertivore,0.0257,2.94,44.76752852,0.033333333
16-May-23,2023,May,16,12_Mile_North,4,North,105,ADC,5,sargassum_triggerfish,20,1,Xanthichthys_ringens,triggerfish,Balistidae,Invertivore,0.0257,2.94,171.7755353,0.016666667
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,1,bicolor_damselfish,5,70,Stegastes_partitus,damselfish,Pomacentridae,Omnivore,0.01479,3.01,131.5121649,1.166666667
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,1,bicolor_damselfish,10,66,Stegastes_partitus,damselfish,Pomacentridae,Omnivore,0.01479,3.01,998.8772215,1.1
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,1,ocean_triggerfish,40,80,Canthidermis_sufflamen,triggerfish,Balistidae,Planktivore,0.0427,2.84,121162.5032,1.333333333
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,1,black_durgon,30,5,Melichthys_niger,triggerfish,Balistidae,Planktivore,0.0257,2.94,2829.043443,0.083333333
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,1,blueheaded_wrasse,5,1,Thalassoma_bifasciatum,wrasse,Labridae,Omnivore,0.011,2.97,1.310187942,0.016666667
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,1,yellowhead_wrasse,5,1,Halochoeres_garnoti,wrasse,Labridae,Invertivore,0.01,3.14,1.565906452,0.016666667
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,1,yellowhead_wrasse,10,4,Halochoeres_garnoti,wrasse,Labridae,Invertivore,0.01,3.14,55.21537058,0.066666667
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,1,yellowhead_wrasse,20,2,Halochoeres_garnoti,wrasse,Labridae,Invertivore,0.01,3.14,243.3683973,0.033333333
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,1,yellowhead_jawfish,10,3,Opistognathus_aurifrons,jawfish,Opistognathidae,Macrocarnivore,0.00389,3.12,15.38405614,0.05
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,1,queen_triggerfish,40,1,Balistes_vetula,triggerfish,Balistidae,Planktivore,0.0398,2.88,1636.122613,0.016666667
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,1,yellow_mouth_grouper,10,1,Mycteroperca_interstitialis,grouper,Serranidae,Macrocarnivore,0.0041,3.26,7.46077352,0.016666667
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,1,harlequin_bass,10,2,Serranus_tigrinus,grouper,Serranidae,Invertivore,0.01023,3.04,22.43394389,0.033333333
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,1,pygmy_angelfish,5,3,Centropyge_argi,angelfish,Pomacanthidae,Herbivore,0.03311,2.88,10.2356175,0.05
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,1,pygmy_angelfish,10,1,Centropyge_argi,angelfish,Pomacanthidae,Herbivore,0.03311,2.88,25.11650351,0.016666667
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,1,coney,30,1,Cephalopholis_fulva,grouper,Serranidae,Omnivore,0.0148,3.04,457.8364124,0.016666667
15-Aug-23,2023,August,16,12_Mile_NW,10,North,151,GGG,2,coney,40,1,Cephalopholis_fulva,grouper,Serranidae,Omnivore,0.0148,3.04,1097.80218,0.016666667
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,1,blue_tang,30,2,Acanthurus_coeruleus,surgeonfish,Acanthuridae,Omnivore,0.0324,2.95,1475.987594,0.033333333
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,2,bicolor_damselfish,5,75,Stegastes_partitus,damselfish,Pomacentridae,Omnivore,0.01479,3.01,140.905891,1.25
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,2,bicolor_damselfish,10,50,Stegastes_partitus,damselfish,Pomacentridae,Omnivore,0.01479,3.01,756.7251678,0.833333333
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,2,rock_beauty,20,1,Holocanthus_tricolor,angelfish,Pomacanthidae,Invertivore,0.0331,2.95,227.9641114,0.016666667
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,2,coney,40,2,Cephalopholis_fulva,grouper,Serranidae,Omnivore,0.0148,3.04,2195.604361,0.033333333
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,2,graysby,20,1,Cephalopholis_cruentata,grouper,Serranidae,Macrocarnivore,0.011,3.11,122.3477457,0.016666667
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,2,graysby,30,1,Cephalopholis_cruentata,grouper,Serranidae,Macrocarnivore,0.011,3.11,431.7573976,0.016666667
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,2,blue_tang,20,4,Acanthurus_coeruleus,surgeonfish,Acanthuridae,Omnivore,0.0324,2.95,892.5724724,0.066666667
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,2,blue_tang,30,1,Acanthurus_coeruleus,surgeonfish,Acanthuridae,Omnivore,0.0324,2.95,737.9937972,0.016666667
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,2,ocean_surgeon,20,1,Acanthurus_tractus,surgeonfish,Acanthuridae,Herbivore,0.0257,2.9,152.3772427,0.016666667
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,2,redband_parrotfish_initial,5,3,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,5.585507382,0.05
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,2,redband_parrotfish_initial,10,2,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,33.05337854,0.033333333
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,2,redband_parrotfish_initial,20,1,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,146.7000791,0.016666667
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,2,princess_parrotfish_initial,20,3,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,388.3383809,0.05
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,2,yellowhead_wrasse,5,2,Halochoeres_garnoti,wrasse,Labridae,Invertivore,0.01,3.14,3.131812905,0.033333333
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,2,yellowhead_wrasse,10,3,Halochoeres_garnoti,wrasse,Labridae,Invertivore,0.01,3.14,41.41152794,0.05
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,2,longspine_squirrelfish,30,4,Holocentrus_rufus,squirrelfish,Holocentridae,Invertivore,0.0186,2.89,1381.826005,0.066666667
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,2,gray_snapper,40,1,Lutjanus_griseus,snapper,Lutjanidae,Macrocarnivore,0.0214,2.93,1057.912011,0.016666667
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,2,lionfish,30,2,Pterois_volitans,scorpionfish,Scorpaenidae,Macrocarnivore,0.0049,3.26,640.6802938,0.033333333
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,2,sargassum_triggerfish,20,4,Xanthichthys_ringens,triggerfish,Balistidae,Invertivore,0.0257,2.94,687.1021412,0.066666667
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,2,fairy_basslet,5,15,Gramma_loreto,basslet,Grammatidae,Omnivore,0.01122,3.04,22.43638735,0.25
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,2,fairy_basslet,10,3,Gramma_loreto,basslet,Grammatidae,Omnivore,0.01122,3.04,36.90745608,0.05
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,2,sunshinefish,5,32,Chromis_insolata,damselfish,Pomacentridae,Planktivore,0.01259,3.03,52.85119623,0.533333333
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,2,blue_chromis,5,30,Chromis_cyanea,chromis,Pomacentridae,Planktivore,0.01479,2.99,54.57701032,0.5
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,2,blue_chromis,10,10,Chromis_cyanea,chromis,Pomacentridae,Planktivore,0.01479,2.99,144.533385,0.166666667
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,2,brown_chromis,5,1,Chromis_multilineata,chromis,Pomacentridae,Planktivore,0.01479,2.99,1.819233677,0.016666667
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,2,creole_wrasse,5,25,Clepticus_parrae,wrasse,Labridae,Omnivore,0.00955,3.07,33.40267851,0.416666667
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,2,black_durgon,30,1,Melichthys_niger,triggerfish,Balistidae,Planktivore,0.0257,2.94,565.8086886,0.016666667
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,2,blueheaded_wrasse,5,1,Thalassoma_bifasciatum,wrasse,Labridae,Omnivore,0.011,2.97,1.310187942,0.016666667
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,2,pygmy_angelfish,5,4,Centropyge_argi,angelfish,Pomacanthidae,Herbivore,0.03311,2.88,13.64748999,0.066666667
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,2,ocean_triggerfish,30,80,Canthidermis_sufflamen,triggerfish,Balistidae,Planktivore,0.0427,2.84,53523.21906,1.333333333
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,2,yellowhead_jawfish,5,3,Opistognathus_aurifrons,jawfish,Opistognathidae,Macrocarnivore,0.00389,3.12,1.769527309,0.05
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,2,yellowhead_jawfish,10,2,Opistognathus_aurifrons,jawfish,Opistognathidae,Macrocarnivore,0.00389,3.12,10.25603743,0.033333333
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,2,yellowtail_snapper,40,10,Ocyurus_chrysurus,snapper,Lutjanidae,Macrocarnivore,0.0295,2.79,8701.00447,0.166666667
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,3,fairy_basslet,5,22,Gramma_loreto,basslet,Grammatidae,Omnivore,0.01122,3.04,32.90670144,0.366666667
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,3,fairy_basslet,10,6,Gramma_loreto,basslet,Grammatidae,Omnivore,0.01122,3.04,73.81491216,0.1
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,3,sunshinefish,5,30,Chromis_insolata,damselfish,Pomacentridae,Planktivore,0.01259,3.03,49.54799647,0.5
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,3,sunshinefish,10,8,Chromis_insolata,damselfish,Pomacentridae,Planktivore,0.01259,3.03,107.9234244,0.133333333
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,3,bicolor_damselfish,5,10,Stegastes_partitus,damselfish,Pomacentridae,Omnivore,0.01479,3.01,18.78745213,0.166666667
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,3,bicolor_damselfish,10,4,Stegastes_partitus,damselfish,Pomacentridae,Omnivore,0.01479,3.01,60.53801342,0.066666667
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,3,creole_wrasse,20,2,Clepticus_parrae,wrasse,Labridae,Omnivore,0.00955,3.07,188.4497015,0.033333333
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,3,creole_wrasse,30,2,Clepticus_parrae,wrasse,Labridae,Omnivore,0.00955,3.07,654.3281721,0.033333333
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,3,blackcap_basslet,5,2,Gramma_melacara,basslet,Grammatidae,Omnivore,0.00389,3.12,1.179684873,0.033333333
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,3,blackcap_basslet,10,10,Gramma_melacara,basslet,Grammatidae,Omnivore,0.00389,3.12,51.28018713,0.166666667
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,3,blue_chromis,5,30,Chromis_cyanea,chromis,Pomacentridae,Planktivore,0.01479,2.99,54.57701032,0.5
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,3,blue_chromis,10,1,Chromis_cyanea,chromis,Pomacentridae,Planktivore,0.01479,2.99,14.4533385,0.016666667
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,3,longspine_squirrelfish,20,4,Holocentrus_rufus,squirrelfish,Holocentridae,Invertivore,0.0186,2.89,428.1043325,0.066666667
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,3,yellowhead_wrasse,5,1,Halochoeres_garnoti,wrasse,Labridae,Invertivore,0.01,3.14,1.565906452,0.016666667
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,3,yellowhead_wrasse,10,3,Halochoeres_garnoti,wrasse,Labridae,Invertivore,0.01,3.14,41.41152794,0.05
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,3,yellowhead_wrasse,0,1,Halochoeres_garnoti,wrasse,Labridae,Invertivore,0.01,3.14,0,0.016666667
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,3,blueheaded_wrasse,10,3,Thalassoma_bifasciatum,wrasse,Labridae,Omnivore,0.011,2.97,30.79739193,0.05
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,3,blueheaded_wrasse,20,1,Thalassoma_bifasciatum,wrasse,Labridae,Omnivore,0.011,2.97,80.43624204,0.016666667
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,3,graysby,20,1,Cephalopholis_cruentata,grouper,Serranidae,Macrocarnivore,0.011,3.11,122.3477457,0.016666667
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,3,princess_parrotfish_initial,10,3,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,47.54331157,0.05
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,4,fairy_basslet,5,7,Gramma_loreto,basslet,Grammatidae,Omnivore,0.01122,3.04,10.4703141,0.116666667
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,4,sunshinefish,5,45,Chromis_insolata,damselfish,Pomacentridae,Planktivore,0.01259,3.03,74.3219947,0.75
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,4,sunshinefish,10,110,Chromis_insolata,damselfish,Pomacentridae,Planktivore,0.01259,3.03,1483.947086,1.833333333
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,4,bicolor_damselfish,5,55,Stegastes_partitus,damselfish,Pomacentridae,Omnivore,0.01479,3.01,103.3309867,0.916666667
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,4,bicolor_damselfish,10,20,Stegastes_partitus,damselfish,Pomacentridae,Omnivore,0.01479,3.01,302.6900671,0.333333333
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,4,yellowhead_wrasse,5,2,Halochoeres_garnoti,wrasse,Labridae,Invertivore,0.01,3.14,3.131812905,0.033333333
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,4,blue_chromis,5,10,Chromis_cyanea,chromis,Pomacentridae,Planktivore,0.01479,2.99,18.19233677,0.166666667
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,4,blue_chromis,10,5,Chromis_cyanea,chromis,Pomacentridae,Planktivore,0.01479,2.99,72.26669249,0.083333333
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,4,creole_wrasse,5,75,Clepticus_parrae,wrasse,Labridae,Omnivore,0.00955,3.07,100.2080355,1.25
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,4,creole_wrasse,10,20,Clepticus_parrae,wrasse,Labridae,Omnivore,0.00955,3.07,224.405433,0.333333333
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,4,graysby,10,2,Cephalopholis_cruentata,grouper,Serranidae,Macrocarnivore,0.011,3.11,28.34149014,0.033333333
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,4,spotted_moray,30,1,Gymnothorax_moringa,eel,Muraenidae,Macrocarnivore,0.0007,3.22,39.94187794,0.016666667
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,4,black_jack,40,1,Caranx_lugubris,jack,Carangidae,Macrocarnivore,0.024,2.92,1143.474322,0.016666667
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,4,redband_parrotfish_initial,20,1,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,146.7000791,0.016666667
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,4,longspine_squirrelfish,30,1,Holocentrus_rufus,squirrelfish,Holocentridae,Invertivore,0.0186,2.89,345.4565014,0.016666667
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,4,blueheaded_wrasse,5,1,Thalassoma_bifasciatum,wrasse,Labridae,Omnivore,0.011,2.97,1.310187942,0.016666667
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,4,blackcap_basslet,5,20,Gramma_melacara,basslet,Grammatidae,Omnivore,0.00389,3.12,11.79684873,0.333333333
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,4,blackcap_basslet,10,20,Gramma_melacara,basslet,Grammatidae,Omnivore,0.00389,3.12,102.5603743,0.333333333
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,4,pygmy_angelfish,5,1,Centropyge_argi,angelfish,Pomacanthidae,Herbivore,0.03311,2.88,3.411872499,0.016666667
15-Aug-23,2023,August,15,12_Mile_NW,10,North,150,GGG,4,ocean_triggerfish,30,25,Canthidermis_sufflamen,triggerfish,Balistidae,Planktivore,0.0427,2.84,16726.00596,0.416666667
18-May-23,2023,May,18,12_Mile_NW,5,North,130,GGG,1,creole_wrasse,5,65,Clepticus_parrae,wrasse,Labridae,Omnivore,0.00955,3.07,86.84696412,1.083333333
18-May-23,2023,May,18,12_Mile_NW,5,North,130,GGG,1,creole_wrasse,10,10,Clepticus_parrae,wrasse,Labridae,Omnivore,0.00955,3.07,112.2027165,0.166666667
18-May-23,2023,May,18,12_Mile_NW,5,North,130,GGG,1,yellowhead_wrasse,5,10,Halochoeres_garnoti,wrasse,Labridae,Invertivore,0.01,3.14,15.65906452,0.166666667
18-May-23,2023,May,18,12_Mile_NW,5,North,130,GGG,1,yellowhead_wrasse,10,6,Halochoeres_garnoti,wrasse,Labridae,Invertivore,0.01,3.14,82.82305588,0.1
18-May-23,2023,May,18,12_Mile_NW,5,North,130,GGG,1,sunshinefish,5,100,Chromis_insolata,damselfish,Pomacentridae,Planktivore,0.01259,3.03,165.1599882,1.666666667
18-May-23,2023,May,18,12_Mile_NW,5,North,130,GGG,1,redband_parrotfish_initial,10,2,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,33.05337854,0.033333333
18-May-23,2023,May,18,12_Mile_NW,5,North,130,GGG,1,redband_parrotfish_initial,30,2,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,1052.319964,0.033333333
18-May-23,2023,May,18,12_Mile_NW,5,North,130,GGG,1,blueheaded_wrasse,5,7,Thalassoma_bifasciatum,wrasse,Labridae,Omnivore,0.011,2.97,9.171315591,0.116666667
18-May-23,2023,May,18,12_Mile_NW,5,North,130,GGG,1,bicolor_damselfish,5,20,Stegastes_partitus,damselfish,Pomacentridae,Omnivore,0.01479,3.01,37.57490426,0.333333333
18-May-23,2023,May,18,12_Mile_NW,5,North,130,GGG,1,bicolor_damselfish,10,5,Stegastes_partitus,damselfish,Pomacentridae,Omnivore,0.01479,3.01,75.67251678,0.083333333
18-May-23,2023,May,18,12_Mile_NW,5,North,130,GGG,1,blue_tang,10,2,Acanthurus_coeruleus,surgeonfish,Acanthuridae,Omnivore,0.0324,2.95,57.75306079,0.033333333
18-May-23,2023,May,18,12_Mile_NW,5,North,130,GGG,1,blue_tang,20,4,Acanthurus_coeruleus,surgeonfish,Acanthuridae,Omnivore,0.0324,2.95,892.5724724,0.066666667
18-May-23,2023,May,18,12_Mile_NW,5,North,130,GGG,1,black_durgon,20,5,Melichthys_niger,triggerfish,Balistidae,Planktivore,0.0257,2.94,858.8776765,0.083333333
18-May-23,2023,May,18,12_Mile_NW,5,North,130,GGG,1,black_durgon,30,3,Melichthys_niger,triggerfish,Balistidae,Planktivore,0.0257,2.94,1697.426066,0.05
18-May-23,2023,May,18,12_Mile_NW,5,North,130,GGG,1,squirrelfish,30,2,Holocentrus_adscensionis,squirrelfish,Holocentridae,Invertivore,0.0229,2.86,768.1256478,0.033333333
18-May-23,2023,May,18,12_Mile_NW,5,North,130,GGG,1,redband_parrotfish_terminal,30,1,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,526.1599821,0.016666667
18-May-23,2023,May,18,12_Mile_NW,5,North,130,GGG,1,princess_parrotfish_initial,5,2,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,3.880407031,0.033333333
18-May-23,2023,May,18,12_Mile_NW,5,North,130,GGG,1,princess_parrotfish_initial,10,2,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,31.69554105,0.033333333
18-May-23,2023,May,18,12_Mile_NW,5,North,130,GGG,1,princess_parrotfish_initial,20,2,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,258.8922539,0.033333333
18-May-23,2023,May,18,12_Mile_NW,5,North,130,GGG,1,princess_parrotfish_terminal,30,1,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,442.2273269,0.016666667
18-May-23,2023,May,18,12_Mile_NW,5,North,130,GGG,1,smooth_trunkfish,20,1,Lactophrys_triqueter,boxfish,Ostraciidae,Invertivore,0.05012,2.77,201.3094444,0.016666667
18-May-23,2023,May,18,12_Mile_NW,5,North,130,GGG,1,yellow_goatfish,20,24,Mulloidichthys_martinicus,goatfish,Mullidae,Invertivore,0.012,3.1,3108.747681,0.4
18-May-23,2023,May,18,12_Mile_NW,5,North,130,GGG,1,graysby,20,1,Cephalopholis_cruentata,grouper,Serranidae,Macrocarnivore,0.011,3.11,122.3477457,0.016666667
18-May-23,2023,May,18,12_Mile_NW,5,North,130,GGG,1,blue_chromis,5,25,Chromis_cyanea,chromis,Pomacentridae,Planktivore,0.01479,2.99,45.48084193,0.416666667
18-May-23,2023,May,18,12_Mile_NW,5,North,130,GGG,1,blue_chromis,10,10,Chromis_cyanea,chromis,Pomacentridae,Planktivore,0.01479,2.99,144.533385,0.166666667
18-May-23,2023,May,18,12_Mile_NW,5,North,130,GGG,1,brown_chromis,10,10,Chromis_multilineata,chromis,Pomacentridae,Planktivore,0.01479,2.99,144.533385,0.166666667
18-May-23,2023,May,18,12_Mile_NW,5,North,130,GGG,1,stoplight_parrotfish_terminal,30,1,Sparisoma_viride,parrotfish,Scaridae,Herbivore,0.0257,2.93,546.8880071,0.016666667
18-May-23,2023,May,18,12_Mile_NW,5,North,130,GGG,1,bar_jack,30,2,Caranx_ruber,jack,Carangidae,Invertivore,0.0158,2.99,824.6689333,0.033333333
18-May-23,2023,May,18,12_Mile_NW,5,North,130,GGG,1,coney,30,1,Cephalopholis_fulva,grouper,Serranidae,Omnivore,0.0148,3.04,457.8364124,0.016666667
18-May-23,2023,May,18,12_Mile_NW,5,North,130,GGG,1,ocean_triggerfish,30,3,Canthidermis_sufflamen,triggerfish,Balistidae,Planktivore,0.0427,2.84,2007.120715,0.05
18-May-23,2023,May,18,12_Mile_NW,5,North,130,GGG,1,nassau_grouper,40,1,Epinephelus_striatus,grouper,Serranidae,Macrocarnivore,0.0091,3.16,1050.874769,0.016666667
18-May-23,2023,May,18,12_Mile_NW,5,North,130,GGG,1,barracuda,40,1,Sphyraena_barracuda,barracuda,Sphyraenidae,Macrocarnivore,0.0115,2.94,589.8671556,0.016666667
18-May-23,2023,May,18,12_Mile_NW,5,North,130,GGG,2,squirrelfish,10,3,Holocentrus_adscensionis,squirrelfish,Holocentridae,Invertivore,0.0229,2.86,49.76875046,0.05
18-May-23,2023,May,18,12_Mile_NW,5,North,130,GGG,2,squirrelfish,20,4,Holocentrus_adscensionis,squirrelfish,Holocentridae,Invertivore,0.0229,2.86,481.7716733,0.066666667
18-May-23,2023,May,18,12_Mile_NW,5,North,130,GGG,2,squirrelfish,30,6,Holocentrus_adscensionis,squirrelfish,Holocentridae,Invertivore,0.0229,2.86,2304.376943,0.1
18-May-23,2023,May,18,12_Mile_NW,5,North,130,GGG,2,sunshinefish,5,60,Chromis_insolata,damselfish,Pomacentridae,Planktivore,0.01259,3.03,99.09599294,1
18-May-23,2023,May,18,12_Mile_NW,5,North,130,GGG,2,sunshinefish,10,2,Chromis_insolata,damselfish,Pomacentridae,Planktivore,0.01259,3.03,26.98085611,0.033333333
18-May-23,2023,May,18,12_Mile_NW,5,North,130,GGG,2,brown_chromis,10,20,Chromis_multilineata,chromis,Pomacentridae,Planktivore,0.01479,2.99,289.06677,0.333333333
18-May-23,2023,May,18,12_Mile_NW,5,North,130,GGG,2,blue_chromis,5,20,Chromis_cyanea,chromis,Pomacentridae,Planktivore,0.01479,2.99,36.38467354,0.333333333
18-May-23,2023,May,18,12_Mile_NW,5,North,130,GGG,2,blue_chromis,10,5,Chromis_cyanea,chromis,Pomacentridae,Planktivore,0.01479,2.99,72.26669249,0.083333333
